% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
533642 +3.769758833e-03 +3.769758833e-03 +7.135376976e+01 +7.135376976e+01 +4.1450e+00 +2.5166e+00 -1.6021e+00 -1.9377e+00 -4.0812e+00 -3.1823e+00 +1.5959e+00 -4.2131e+00 +2.4244e+00 +1.4627e-01 +2.0466e+00 -2.4791e+00 +1.1820e+00 -7.1596e-01 -3.7065e+00 -3.0688e+00 -3.0448e+00 +9.5468e-01 -2.0202e+00 -1.0477e+00 -1.6509e+00 -1.5239e+00 +1.2981e+00 -1.0986e+00 -1.6124e+00 +2.4146e+00 -1.5197e+00 -1.6827e+00 -5.8075e-01 +9.1861e-01 +1.0895e+00 -2.3614e+00 -2.4894e+00 -4.5277e+00 -1.0781e+00 -8.6796e-01 +1.1436e+00 +2.3031e+00 -3.0904e-01 -2.7082e+00
538012 +2.348788149e-03 +2.348788149e-03 +7.135234879e+01 +7.135234879e+01 +4.1501e+00 +2.5193e+00 -1.6065e+00 -1.9302e+00 -4.0836e+00 -3.1941e+00 +1.6046e+00 -4.2193e+00 +2.4327e+00 +1.5252e-01 +2.0467e+00 -2.4827e+00 +1.1806e+00 -7.2998e-01 -3.7314e+00 -3.0592e+00 -3.0454e+00 +9.4733e-01 -2.0210e+00 -1.0532e+00 -1.6465e+00 -1.5222e+00 +1.3132e+00 -1.1039e+00 -1.6053e+00 +2.4144e+00 -1.5408e+00 -1.6840e+00 -5.7923e-01 +9.2521e-01 +1.0884e+00 -2.3702e+00 -2.4818e+00 -4.5293e+00 -1.0895e+00 -8.5825e-01 +1.1397e+00 +2.3103e+00 -3.0324e-01 -2.7056e+00
540928 +1.392262614e-03 +1.392262614e-03 +7.135139226e+01 +7.135139226e+01 +4.1461e+00 +2.5147e+00 -1.5964e+00 -1.9348e+00 -4.0818e+00 -3.1922e+00 +1.5954e+00 -4.2199e+00 +2.4274e+00 +1.4899e-01 +2.0497e+00 -2.4763e+00 +1.1828e+00 -7.2363e-01 -3.7198e+00 -3.0702e+00 -3.0458e+00 +9.5086e-01 -2.0156e+00 -1.0559e+00 -1.6384e+00 -1.5201e+00 +1.3057e+00 -1.1078e+00 -1.6072e+00 +2.4114e+00 -1.5380e+00 -1.6882e+00 -5.7942e-01 +9.2924e-01 +1.0868e+00 -2.3729e+00 -2.4892e+00 -4.5302e+00 -1.0854e+00 -8.6853e-01 +1.1376e+00 +2.3130e+00 -2.9693e-01 -2.7117e+00
544274 +9.392986002e-04 +9.392986002e-04 +7.135093930e+01 +7.135093930e+01 +4.1449e+00 +2.5123e+00 -1.5988e+00 -1.9385e+00 -4.0778e+00 -3.1894e+00 +1.6018e+00 -4.2222e+00 +2.4290e+00 +1.5021e-01 +2.0484e+00 -2.4841e+00 +1.1777e+00 -7.2636e-01 -3.7154e+00 -3.0674e+00 -3.0483e+00 +9.5373e-01 -2.0306e+00 -1.0471e+00 -1.6483e+00 -1.5234e+00 +1.3085e+00 -1.1039e+00 -1.6109e+00 +2.4089e+00 -1.5288e+00 -1.6929e+00 -5.8041e-01 +9.1781e-01 +1.0922e+00 -2.3638e+00 -2.4911e+00 -4.5231e+00 -1.0819e+00 -8.6210e-01 +1.1394e+00 +2.3064e+00 -2.9880e-01 -2.7086e+00
547195 +6.000581057e-04 +6.000581057e-04 +7.135060006e+01 +7.135060006e+01 +4.1407e+00 +2.5112e+00 -1.5982e+00 -1.9335e+00 -4.0787e+00 -3.1951e+00 +1.5942e+00 -4.2203e+00 +2.4343e+00 +1.4983e-01 +2.0489e+00 -2.4840e+00 +1.1806e+00 -7.2268e-01 -3.7233e+00 -3.0682e+00 -3.0491e+00 +9.4952e-01 -2.0278e+00 -1.0528e+00 -1.6442e+00 -1.5191e+00 +1.3088e+00 -1.1033e+00 -1.6124e+00 +2.4183e+00 -1.5266e+00 -1.6860e+00 -5.8182e-01 +9.1995e-01 +1.0882e+00 -2.3759e+00 -2.4963e+00 -4.5328e+00 -1.0856e+00 -8.6091e-01 +1.1370e+00 +2.3133e+00 -3.0057e-01 -2.7094e+00
549154 +3.952144088e-04 +3.952144088e-04 +7.135039521e+01 +7.135039521e+01 +4.1443e+00 +2.5159e+00 -1.6023e+00 -1.9303e+00 -4.0820e+00 -3.1949e+00 +1.5971e+00 -4.2242e+00 +2.4326e+00 +1.4959e-01 +2.0440e+00 -2.4797e+00 +1.1825e+00 -7.2574e-01 -3.7243e+00 -3.0652e+00 -3.0420e+00 +9.4902e-01 -2.0223e+00 -1.0517e+00 -1.6478e+00 -1.5241e+00 +1.3103e+00 -1.1059e+00 -1.6110e+00 +2.4175e+00 -1.5348e+00 -1.6823e+00 -5.8312e-01 +9.2151e-01 +1.0895e+00 -2.3708e+00 -2.4904e+00 -4.5289e+00 -1.0840e+00 -8.6083e-01 +1.1361e+00 +2.3079e+00 -3.0263e-01 -2.7093e+00
551927 +2.468630885e-04 +2.468630885e-04 +7.135024686e+01 +7.135024686e+01 +4.1436e+00 +2.5116e+00 -1.5942e+00 -1.9336e+00 -4.0801e+00 -3.1930e+00 +1.5967e+00 -4.2211e+00 +2.4306e+00 +1.5015e-01 +2.0484e+00 -2.4817e+00 +1.1784e+00 -7.2460e-01 -3.7179e+00 -3.0657e+00 -3.0464e+00 +9.5019e-01 -2.0246e+00 -1.0545e+00 -1.6474e+00 -1.5206e+00 +1.3107e+00 -1.1034e+00 -1.6113e+00 +2.4170e+00 -1.5278e+00 -1.6898e+00 -5.8450e-01 +9.1962e-01 +1.0927e+00 -2.3701e+00 -2.4968e+00 -4.5303e+00 -1.0806e+00 -8.6505e-01 +1.1368e+00 +2.3079e+00 -3.0015e-01 -2.7071e+00
553532 +1.554690192e-04 +1.554690192e-04 +7.135015547e+01 +7.135015547e+01 +4.1430e+00 +2.5108e+00 -1.5952e+00 -1.9362e+00 -4.0810e+00 -3.1929e+00 +1.5928e+00 -4.2182e+00 +2.4300e+00 +1.5270e-01 +2.0462e+00 -2.4861e+00 +1.1796e+00 -7.2447e-01 -3.7215e+00 -3.0692e+00 -3.0442e+00 +9.4700e-01 -2.0237e+00 -1.0534e+00 -1.6439e+00 -1.5153e+00 +1.3068e+00 -1.1094e+00 -1.6089e+00 +2.4172e+00 -1.5268e+00 -1.6875e+00 -5.8251e-01 +9.2191e-01 +1.0903e+00 -2.3714e+00 -2.4944e+00 -4.5269e+00 -1.0834e+00 -8.6678e-01 +1.1356e+00 +2.3102e+00 -2.9941e-01 -2.7063e+00
557387 +9.345962128e-05 +9.345962128e-05 +7.135009346e+01 +7.135009346e+01 +4.1415e+00 +2.5109e+00 -1.5944e+00 -1.9341e+00 -4.0773e+00 -3.1937e+00 +1.5917e+00 -4.2213e+00 +2.4316e+00 +1.4898e-01 +2.0473e+00 -2.4843e+00 +1.1787e+00 -7.2411e-01 -3.7178e+00 -3.0690e+00 -3.0466e+00 +9.4865e-01 -2.0241e+00 -1.0537e+00 -1.6455e+00 -1.5184e+00 +1.3077e+00 -1.1081e+00 -1.6128e+00 +2.4163e+00 -1.5260e+00 -1.6875e+00 -5.8270e-01 +9.1873e-01 +1.0922e+00 -2.3714e+00 -2.4963e+00 -4.5281e+00 -1.0839e+00 -8.6633e-01 +1.1367e+00 +2.3106e+00 -2.9951e-01 -2.7062e+00
558132 +4.835265966e-05 +4.835265966e-05 +7.135004835e+01 +7.135004835e+01 +4.1410e+00 +2.5109e+00 -1.5937e+00 -1.9328e+00 -4.0779e+00 -3.1941e+00 +1.5919e+00 -4.2209e+00 +2.4318e+00 +1.4892e-01 +2.0474e+00 -2.4842e+00 +1.1772e+00 -7.2405e-01 -3.7188e+00 -3.0689e+00 -3.0458e+00 +9.4763e-01 -2.0239e+00 -1.0537e+00 -1.6452e+00 -1.5187e+00 +1.3072e+00 -1.1084e+00 -1.6129e+00 +2.4179e+00 -1.5263e+00 -1.6876e+00 -5.8467e-01 +9.1806e-01 +1.0921e+00 -2.3717e+00 -2.4968e+00 -4.5270e+00 -1.0834e+00 -8.6652e-01 +1.1354e+00 +2.3111e+00 -2.9785e-01 -2.7039e+00
560985 +3.740526212e-05 +3.740526212e-05 +7.135003741e+01 +7.135003741e+01 +4.1417e+00 +2.5091e+00 -1.5934e+00 -1.9328e+00 -4.0795e+00 -3.1938e+00 +1.5921e+00 -4.2212e+00 +2.4316e+00 +1.5002e-01 +2.0490e+00 -2.4851e+00 +1.1783e+00 -7.2250e-01 -3.7190e+00 -3.0681e+00 -3.0456e+00 +9.4798e-01 -2.0243e+00 -1.0539e+00 -1.6458e+00 -1.5201e+00 +1.3083e+00 -1.1084e+00 -1.6136e+00 +2.4184e+00 -1.5245e+00 -1.6870e+00 -5.8452e-01 +9.1852e-01 +1.0924e+00 -2.3720e+00 -2.4980e+00 -4.5289e+00 -1.0824e+00 -8.6652e-01 +1.1349e+00 +2.3109e+00 -2.9912e-01 -2.7053e+00
563953 +2.130577808e-05 +2.130577808e-05 +7.135002131e+01 +7.135002131e+01 +4.1419e+00 +2.5098e+00 -1.5939e+00 -1.9331e+00 -4.0784e+00 -3.1943e+00 +1.5926e+00 -4.2209e+00 +2.4322e+00 +1.4983e-01 +2.0487e+00 -2.4848e+00 +1.1778e+00 -7.2389e-01 -3.7189e+00 -3.0686e+00 -3.0465e+00 +9.4814e-01 -2.0246e+00 -1.0548e+00 -1.6454e+00 -1.5188e+00 +1.3082e+00 -1.1082e+00 -1.6131e+00 +2.4172e+00 -1.5261e+00 -1.6880e+00 -5.8408e-01 +9.1889e-01 +1.0924e+00 -2.3722e+00 -2.4972e+00 -4.5284e+00 -1.0826e+00 -8.6648e-01 +1.1351e+00 +2.3107e+00 -2.9879e-01 -2.7051e+00
568185 +1.559836446e-05 +1.559836446e-05 +7.135001560e+01 +7.135001560e+01 +4.1426e+00 +2.5100e+00 -1.5945e+00 -1.9324e+00 -4.0791e+00 -3.1939e+00 +1.5933e+00 -4.2213e+00 +2.4323e+00 +1.5054e-01 +2.0481e+00 -2.4849e+00 +1.1780e+00 -7.2402e-01 -3.7189e+00 -3.0680e+00 -3.0452e+00 +9.4789e-01 -2.0254e+00 -1.0543e+00 -1.6469e+00 -1.5194e+00 +1.3083e+00 -1.1074e+00 -1.6124e+00 +2.4179e+00 -1.5261e+00 -1.6874e+00 -5.8330e-01 +9.1844e-01 +1.0917e+00 -2.3721e+00 -2.4964e+00 -4.5283e+00 -1.0828e+00 -8.6597e-01 +1.1355e+00 +2.3107e+00 -2.9981e-01 -2.7056e+00
569775 +9.641908491e-06 +9.641908491e-06 +7.135000964e+01 +7.135000964e+01 +4.1427e+00 +2.5108e+00 -1.5947e+00 -1.9324e+00 -4.0791e+00 -3.1940e+00 +1.5931e+00 -4.2209e+00 +2.4319e+00 +1.4925e-01 +2.0482e+00 -2.4840e+00 +1.1779e+00 -7.2442e-01 -3.7194e+00 -3.0680e+00 -3.0460e+00 +9.4819e-01 -2.0247e+00 -1.0543e+00 -1.6466e+00 -1.5198e+00 +1.3078e+00 -1.1075e+00 -1.6125e+00 +2.4180e+00 -1.5270e+00 -1.6872e+00 -5.8388e-01 +9.1838e-01 +1.0920e+00 -2.3716e+00 -2.4956e+00 -4.5280e+00 -1.0827e+00 -8.6613e-01 +1.1350e+00 +2.3106e+00 -2.9895e-01 -2.7054e+00
570706 +6.112058728e-06 +6.112058728e-06 +7.135000611e+01 +7.135000611e+01 +4.1423e+00 +2.5105e+00 -1.5945e+00 -1.9327e+00 -4.0791e+00 -3.1937e+00 +1.5933e+00 -4.2213e+00 +2.4314e+00 +1.4979e-01 +2.0483e+00 -2.4842e+00 +1.1782e+00 -7.2378e-01 -3.7193e+00 -3.0680e+00 -3.0463e+00 +9.4869e-01 -2.0251e+00 -1.0540e+00 -1.6468e+00 -1.5198e+00 +1.3084e+00 -1.1076e+00 -1.6130e+00 +2.4178e+00 -1.5266e+00 -1.6875e+00 -5.8411e-01 +9.1819e-01 +1.0922e+00 -2.3712e+00 -2.4964e+00 -4.5284e+00 -1.0825e+00 -8.6585e-01 +1.1354e+00 +2.3101e+00 -2.9920e-01 -2.7058e+00
575029 +3.899295820e-06 +3.899295820e-06 +7.135000390e+01 +7.135000390e+01 +4.1425e+00 +2.5108e+00 -1.5950e+00 -1.9330e+00 -4.0791e+00 -3.1936e+00 +1.5929e+00 -4.2206e+00 +2.4317e+00 +1.4997e-01 +2.0477e+00 -2.4847e+00 +1.1784e+00 -7.2414e-01 -3.7198e+00 -3.0681e+00 -3.0454e+00 +9.4822e-01 -2.0250e+00 -1.0539e+00 -1.6462e+00 -1.5192e+00 +1.3079e+00 -1.1076e+00 -1.6123e+00 +2.4178e+00 -1.5267e+00 -1.6870e+00 -5.8365e-01 +9.1873e-01 +1.0917e+00 -2.3717e+00 -2.4958e+00 -4.5281e+00 -1.0830e+00 -8.6581e-01 +1.1357e+00 +2.3104e+00 -2.9937e-01 -2.7054e+00
578337 +2.475777748e-06 +2.475777748e-06 +7.135000248e+01 +7.135000248e+01 +4.1424e+00 +2.5105e+00 -1.5942e+00 -1.9325e+00 -4.0787e+00 -3.1940e+00 +1.5927e+00 -4.2213e+00 +2.4318e+00 +1.4970e-01 +2.0482e+00 -2.4843e+00 +1.1781e+00 -7.2388e-01 -3.7189e+00 -3.0681e+00 -3.0462e+00 +9.4826e-01 -2.0245e+00 -1.0543e+00 -1.6464e+00 -1.5195e+00 +1.3083e+00 -1.1077e+00 -1.6128e+00 +2.4175e+00 -1.5265e+00 -1.6874e+00 -5.8389e-01 +9.1853e-01 +1.0923e+00 -2.3716e+00 -2.4964e+00 -4.5284e+00 -1.0832e+00 -8.6620e-01 +1.1358e+00 +2.3105e+00 -2.9905e-01 -2.7054e+00
582507 +1.449560230e-06 +1.449560230e-06 +7.135000145e+01 +7.135000145e+01 +4.1425e+00 +2.5106e+00 -1.5947e+00 -1.9327e+00 -4.0789e+00 -3.1941e+00 +1.5931e+00 -4.2211e+00 +2.4318e+00 +1.4954e-01 +2.0482e+00 -2.4842e+00 +1.1781e+00 -7.2427e-01 -3.7195e+00 -3.0679e+00 -3.0462e+00 +9.4847e-01 -2.0247e+00 -1.0542e+00 -1.6463e+00 -1.5194e+00 +1.3083e+00 -1.1077e+00 -1.6127e+00 +2.4175e+00 -1.5268e+00 -1.6875e+00 -5.8373e-01 +9.1853e-01 +1.0920e+00 -2.3715e+00 -2.4960e+00 -4.5285e+00 -1.0831e+00 -8.6588e-01 +1.1355e+00 +2.3104e+00 -2.9904e-01 -2.7057e+00
584508 +9.944966877e-07 +9.944966877e-07 +7.135000099e+01 +7.135000099e+01 +4.1424e+00 +2.5103e+00 -1.5942e+00 -1.9328e+00 -4.0790e+00 -3.1937e+00 +1.5928e+00 -4.2210e+00 +2.4318e+00 +1.4987e-01 +2.0481e+00 -2.4844e+00 +1.1782e+00 -7.2366e-01 -3.7192e+00 -3.0681e+00 -3.0457e+00 +9.4801e-01 -2.0247e+00 -1.0543e+00 -1.6463e+00 -1.5193e+00 +1.3081e+00 -1.1077e+00 -1.6126e+00 +2.4177e+00 -1.5264e+00 -1.6873e+00 -5.8397e-01 +9.1856e-01 +1.0921e+00 -2.3717e+00 -2.4965e+00 -4.5283e+00 -1.0829e+00 -8.6611e-01 +1.1356e+00 +2.3105e+00 -2.9905e-01 -2.7055e+00
587087 +5.513759760e-07 +5.513759760e-07 +7.135000055e+01 +7.135000055e+01 +4.1425e+00 +2.5105e+00 -1.5945e+00 -1.9327e+00 -4.0789e+00 -3.1939e+00 +1.5928e+00 -4.2210e+00 +2.4318e+00 +1.4981e-01 +2.0481e+00 -2.4843e+00 +1.1781e+00 -7.2393e-01 -3.7193e+00 -3.0682e+00 -3.0460e+00 +9.4819e-01 -2.0246e+00 -1.0543e+00 -1.6463e+00 -1.5193e+00 +1.3081e+00 -1.1077e+00 -1.6127e+00 +2.4176e+00 -1.5265e+00 -1.6872e+00 -5.8369e-01 +9.1845e-01 +1.0922e+00 -2.3718e+00 -2.4962e+00 -4.5283e+00 -1.0831e+00 -8.6617e-01 +1.1355e+00 +2.3106e+00 -2.9907e-01 -2.7054e+00
588948 +3.424055279e-07 +3.424055279e-07 +7.135000034e+01 +7.135000034e+01 +4.1425e+00 +2.5106e+00 -1.5946e+00 -1.9328e+00 -4.0789e+00 -3.1939e+00 +1.5929e+00 -4.2210e+00 +2.4317e+00 +1.4970e-01 +2.0481e+00 -2.4842e+00 +1.1782e+00 -7.2408e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4826e-01 -2.0247e+00 -1.0542e+00 -1.6464e+00 -1.5195e+00 +1.3082e+00 -1.1076e+00 -1.6127e+00 +2.4176e+00 -1.5267e+00 -1.6873e+00 -5.8369e-01 +9.1850e-01 +1.0921e+00 -2.3716e+00 -2.4962e+00 -4.5283e+00 -1.0830e+00 -8.6604e-01 +1.1356e+00 +2.3105e+00 -2.9908e-01 -2.7055e+00
592227 +2.423914083e-07 +2.423914083e-07 +7.135000024e+01 +7.135000024e+01 +4.1425e+00 +2.5104e+00 -1.5946e+00 -1.9328e+00 -4.0790e+00 -3.1938e+00 +1.5930e+00 -4.2210e+00 +2.4318e+00 +1.4976e-01 +2.0480e+00 -2.4842e+00 +1.1781e+00 -7.2407e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4826e-01 -2.0247e+00 -1.0541e+00 -1.6464e+00 -1.5195e+00 +1.3082e+00 -1.1077e+00 -1.6127e+00 +2.4175e+00 -1.5265e+00 -1.6873e+00 -5.8364e-01 +9.1850e-01 +1.0920e+00 -2.3716e+00 -2.4962e+00 -4.5283e+00 -1.0830e+00 -8.6598e-01 +1.1356e+00 +2.3104e+00 -2.9911e-01 -2.7054e+00
592791 +1.513757866e-07 +1.513757866e-07 +7.135000015e+01 +7.135000015e+01 +4.1424e+00 +2.5104e+00 -1.5945e+00 -1.9328e+00 -4.0789e+00 -3.1938e+00 +1.5929e+00 -4.2210e+00 +2.4317e+00 +1.4966e-01 +2.0481e+00 -2.4843e+00 +1.1781e+00 -7.2403e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4827e-01 -2.0248e+00 -1.0542e+00 -1.6463e+00 -1.5195e+00 +1.3081e+00 -1.1077e+00 -1.6127e+00 +2.4175e+00 -1.5266e+00 -1.6873e+00 -5.8379e-01 +9.1846e-01 +1.0920e+00 -2.3716e+00 -2.4963e+00 -4.5282e+00 -1.0830e+00 -8.6606e-01 +1.1355e+00 +2.3105e+00 -2.9905e-01 -2.7055e+00
595349 +9.101410114e-08 +9.101410114e-08 +7.135000009e+01 +7.135000009e+01 +4.1424e+00 +2.5104e+00 -1.5945e+00 -1.9328e+00 -4.0789e+00 -3.1938e+00 +1.5929e+00 -4.2210e+00 +2.4318e+00 +1.4973e-01 +2.0481e+00 -2.4843e+00 +1.1781e+00 -7.2399e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4823e-01 -2.0248e+00 -1.0542e+00 -1.6463e+00 -1.5194e+00 +1.3081e+00 -1.1077e+00 -1.6127e+00 +2.4176e+00 -1.5265e+00 -1.6874e+00 -5.8378e-01 +9.1848e-01 +1.0921e+00 -2.3716e+00 -2.4962e+00 -4.5284e+00 -1.0830e+00 -8.6601e-01 +1.1356e+00 +2.3104e+00 -2.9906e-01 -2.7055e+00
598075 +5.813338078e-08 +5.813338078e-08 +7.135000006e+01 +7.135000006e+01 +4.1424e+00 +2.5104e+00 -1.5945e+00 -1.9328e+00 -4.0790e+00 -3.1939e+00 +1.5929e+00 -4.2210e+00 +2.4318e+00 +1.4973e-01 +2.0481e+00 -2.4843e+00 +1.1781e+00 -7.2403e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4826e-01 -2.0248e+00 -1.0541e+00 -1.6464e+00 -1.5195e+00 +1.3082e+00 -1.1077e+00 -1.6127e+00 +2.4176e+00 -1.5266e+00 -1.6874e+00 -5.8379e-01 +9.1846e-01 +1.0921e+00 -2.3716e+00 -2.4962e+00 -4.5283e+00 -1.0830e+00 -8.6602e-01 +1.1356e+00 +2.3104e+00 -2.9904e-01 -2.7055e+00
600406 +2.389163001e-08 +2.389163001e-08 +7.135000002e+01 +7.135000002e+01 +4.1424e+00 +2.5104e+00 -1.5944e+00 -1.9328e+00 -4.0790e+00 -3.1939e+00 +1.5929e+00 -4.2210e+00 +2.4318e+00 +1.4979e-01 +2.0481e+00 -2.4843e+00 +1.1781e+00 -7.2395e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4822e-01 -2.0247e+00 -1.0541e+00 -1.6463e+00 -1.5194e+00 +1.3081e+00 -1.1077e+00 -1.6127e+00 +2.4176e+00 -1.5265e+00 -1.6873e+00 -5.8372e-01 +9.1849e-01 +1.0921e+00 -2.3716e+00 -2.4963e+00 -4.5283e+00 -1.0830e+00 -8.6605e-01 +1.1355e+00 +2.3105e+00 -2.9905e-01 -2.7054e+00
603979 +1.090667467e-08 +1.090667467e-08 +7.135000001e+01 +7.135000001e+01 +4.1424e+00 +2.5104e+00 -1.5945e+00 -1.9328e+00 -4.0790e+00 -3.1938e+00 +1.5929e+00 -4.2210e+00 +2.4317e+00 +1.4977e-01 +2.0481e+00 -2.4843e+00 +1.1781e+00 -7.2398e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4824e-01 -2.0247e+00 -1.0541e+00 -1.6463e+00 -1.5194e+00 +1.3081e+00 -1.1077e+00 -1.6127e+00 +2.4176e+00 -1.5265e+00 -1.6874e+00 -5.8379e-01 +9.1846e-01 +1.0921e+00 -2.3716e+00 -2.4963e+00 -4.5283e+00 -1.0830e+00 -8.6605e-01 +1.1355e+00 +2.3104e+00 -2.9904e-01 -2.7054e+00
606586 +7.817874348e-09 +7.817874348e-09 +7.135000001e+01 +7.135000001e+01 +4.1424e+00 +2.5104e+00 -1.5945e+00 -1.9328e+00 -4.0790e+00 -3.1939e+00 +1.5929e+00 -4.2210e+00 +2.4317e+00 +1.4976e-01 +2.0480e+00 -2.4843e+00 +1.1781e+00 -7.2401e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4825e-01 -2.0247e+00 -1.0541e+00 -1.6463e+00 -1.5194e+00 +1.3081e+00 -1.1077e+00 -1.6127e+00 +2.4176e+00 -1.5265e+00 -1.6873e+00 -5.8372e-01 +9.1850e-01 +1.0921e+00 -2.3716e+00 -2.4962e+00 -4.5283e+00 -1.0830e+00 -8.6603e-01 +1.1356e+00 +2.3105e+00 -2.9907e-01 -2.7055e+00
607047 +4.121147867e-12 +4.121147867e-12 +7.135000000e+01 +7.135000000e+01 +4.1424e+00 +2.5104e+00 -1.5945e+00 -1.9328e+00 -4.0790e+00 -3.1939e+00 +1.5929e+00 -4.2210e+00 +2.4317e+00 +1.4975e-01 +2.0481e+00 -2.4843e+00 +1.1781e+00 -7.2400e-01 -3.7192e+00 -3.0681e+00 -3.0459e+00 +9.4825e-01 -2.0247e+00 -1.0541e+00 -1.6464e+00 -1.5194e+00 +1.3081e+00 -1.1077e+00 -1.6127e+00 +2.4176e+00 -1.5265e+00 -1.6874e+00 -5.8377e-01 +9.1848e-01 +1.0921e+00 -2.3716e+00 -2.4962e+00 -4.5283e+00 -1.0830e+00 -8.6604e-01 +1.1355e+00 +2.3104e+00 -2.9905e-01 -2.7055e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.660758912e+01 +7.660758912e+01 -2.786124109e+02 -2.786124109e+02 -1.7766e+00 -2.0995e+00 -2.2521e+00 +2.8456e+00 -2.3054e+00 +2.2530e+00 +8.8721e-02 -2.8938e+00 -2.4779e+00 -4.6689e-01 +2.0587e+00 -5.4271e-01 +1.8019e+00 -1.0678e+00 -8.5071e-01 +2.3862e+00 +2.0801e+00 +1.7942e-01 -2.0943e+00 +1.3598e+00 -2.2686e+00 -1.3028e+00 -3.6201e+00 +2.5394e+00 +2.0479e+00 +3.4237e+00 -2.7082e+00 -1.9997e+00 -1.0985e+00 +2.5555e+00 +1.1094e+00 +1.2685e-02 +2.7964e+00 -5.5592e-01 +2.9208e-01 -1.0378e+00 +7.5504e-01 -2.3430e+00 +2.0652e+00 -1.4169e+00
32 +5.568353761e+01 +5.568353761e+01 -2.995364624e+02 -2.995364624e+02 -1.1649e+00 -1.5573e+00 +9.1687e-01 +2.8383e+00 -5.6018e+00 +1.9853e+00 -3.1055e+00 -3.6871e+00 -2.0356e+00 -1.6973e+00 +3.0823e+00 -2.7896e+00 +4.2736e+00 -2.3377e+00 -2.4130e+00 +3.3810e+00 +1.4237e+00 -2.9350e-01 -2.8881e+00 +1.6158e+00 -2.6394e+00 -1.2790e+00 -3.0981e+00 +1.3429e+00 +9.2795e-01 +4.8790e+00 -2.2112e-01 -1.7204e-02 +4.7830e+00 +3.1689e+00 +3.8766e+00 -1.2815e+00 +4.2899e+00 -1.6421e-01 +3.9204e+00 +2.1402e+00 +3.4945e+00 -5.2337e+00 +7.9184e-01 -2.1524e+00
1089 +3.927259860e+01 +3.927259860e+01 -3.159474014e+02 -3.159474014e+02 -1.9234e+00 +2.6402e-01 +2.4873e+00 +5.4341e-01 -4.9276e+00 +3.4969e+00 -6.8274e+00 +5.9930e-02 +3.8591e-02 +1.0564e+00 -2.3738e+00 -3.2238e+00 -7.5874e-01 -5.0938e+00 +5.2043e+00 +9.3583e-01 -1.3050e-01 +4.9516e+00 -2.5272e+00 +1.1074e+00 -3.8006e+00 +4.8681e+00 -3.8236e+00 +1.9518e+00 +8.3462e-01 -5.9032e+00 -1.3514e+00 +3.7983e+00 +2.9179e+00 +4.6458e+00 -1.4889e+00 -4.2397e+00 -3.5985e+00 +5.0774e+00 +1.7043e+00 +4.1758e+00 -1.3253e+00 -2.9234e+00 -2.1076e+00 -3.5888e-01
5499 +2.216678740e+01 +2.216678740e+01 -3.330532126e+02 -3.330532126e+02 +7.5878e+00 -2.7389e+00 -5.4547e-01 -4.0257e-02 +1.2073e+00 -9.8355e-01 -5.1089e+00 +5.0481e+00 -3.1787e-01 +4.8779e+00 +3.9259e+00 +3.4935e+00 +1.4510e+00 +1.3412e+00 +7.2579e+00 +2.6579e+00 -1.8236e-01 -6.1352e-02 +7.1889e+00 -3.5851e-01 +8.7715e-01 -5.3244e+00 -7.8133e+00 +2.2306e+00 +1.0094e+00 +6.3909e-02 -4.8819e+00 -5.6988e+00 -4.3960e+00 +1.2636e+00 -8.9825e-01 -5.7438e+00 +3.3225e+00 +2.5880e+00 -1.2416e+00 -1.6755e+00 +2.5550e+00 -1.9856e-01 -3.8688e+00 -2.3942e+00
6181 +1.564582388e+01 +1.564582388e+01 -3.395741761e+02 -3.395741761e+02 +7.5423e+00 -2.7379e+00 -8.0281e-01 -4.1915e-03 +1.4060e+00 -1.1929e+00 -5.2749e+00 +5.0644e+00 -2.9461e-01 +4.3646e+00 +4.2265e+00 +3.6749e+00 +1.9120e+00 +1.2436e+00 +7.0620e+00 +3.2247e+00 -5.6890e-01 -3.8115e-01 +7.4568e+00 -2.0507e-01 +8.9865e-01 -5.2113e+00 -8.3438e+00 +2.6849e+00 +1.1839e+00 +1.0253e+00 -4.6257e+00 -5.6311e+00 -4.1126e+00 +1.6104e+00 -5.8578e-01 -5.3997e+00 +3.6328e+00 +2.6369e+00 -1.6999e+00 -1.9811e+00 +2.6324e+00 -2.2134e-01 -3.6284e+00 -2.0805e+00
